Time,Fx_True,Fy_True,Fz_True,Fx_Pred(rgb),Fy_Pred(rgb),Fz_Pred(rgb),Fx_Err(rgb),Fy_Err(rgb),Fz_Err(rgb)
0.02012859999996408,0.007061857439111918,0.002944640815258026,1.2023888970536183,-0.20973587036132812,0.43121337890625,2.8244075775146484,-0.21679772780044004,0.428268738090992,1.6220186804610301
22.706950099999972,0.10037974052829668,0.0,0.6953870048847662,0.2816305160522461,-0.42186641693115234,1.5936352014541626,0.18125077552394941,-0.42186641693115234,0.8982481965693964
22.75668509999997,0.10037974052829668,0.0,0.6817557431752482,0.2556953430175781,-0.4068174362182617,1.5645188093185425,0.15531560248928145,-0.4068174362182617,0.8827630661432943
22.79195949999996,0.10037974052829668,0.0,0.6817557431752482,0.25722599029541016,-0.43647289276123047,1.4896577596664429,0.15684624976711348,-0.43647289276123047,0.8079020164911946
22.83550919999999,0.10037974052829668,0.0,0.6817557431752482,0.22436094284057617,-0.42817163467407227,1.5994343757629395,0.12398120231227949,-0.42817163467407227,0.9176786325876912
23.074484900000016,0.10037974052829668,0.002944640815258026,0.9120150629584592,0.25722408294677734,-0.4009275436401367,1.76145339012146,0.15684434241848066,-0.40387218445539474,0.8494383271630007
23.117765899999995,0.10037974052829668,0.0,0.9120150629584592,0.20246028900146484,-0.3913912773132324,1.728400707244873,0.10208054847316816,-0.3913912773132324,0.8163856442864138
23.165159500000016,0.10037974052829668,0.0,1.042639152853962,0.1910233497619629,-0.415834903717041,1.6225497722625732,0.09064360923366621,-0.415834903717041,0.5799106194086112
23.211495599999978,0.10037974052829668,0.0,1.042639152853962,0.20289325714111328,-0.4034881591796875,1.5819038152694702,0.1025135166128166,-0.4034881591796875,0.5392646624155082
23.258356600000013,0.10037974052829668,0.0,1.0608794600986131,0.2774009704589844,-0.35908937454223633,1.7076410055160522,0.1770212299306877,-0.35908937454223633,0.6467615454174391
23.385171500000013,0.10037974052829668,0.0,0.9977248447002073,0.1984548568725586,-0.39220762252807617,1.626369833946228,0.09807511634426191,-0.39220762252807617,0.6286449892460207
23.42826309999998,0.10037974052829668,0.0,0.9977248447002073,0.23119640350341797,-0.4193596839904785,1.7091721296310425,0.1308166629751213,-0.4193596839904785,0.7114472849308352
23.473218999999972,0.10037974052829668,0.0,0.9368257833453976,0.22408008575439453,-0.41937780380249023,1.738236665725708,0.12370034522609785,-0.41937780380249023,0.8014108823803104
23.519714499999964,0.10037974052829668,0.0,0.9368257833453976,0.2168111801147461,-0.42131614685058594,1.7429335117340088,0.11643143958644941,-0.42131614685058594,0.8061077283886112
23.566304000000002,0.10037974052829668,0.0,0.8835758686121788,0.22560405731201172,-0.3856806755065918,1.7182765007019043,0.12522431678371504,-0.3856806755065918,0.8347006320897254
23.678433600000005,0.10037974052829668,0.0,0.8361118947969097,0.2620372772216797,-0.37639665603637695,1.7212841510772705,0.161657536693383,-0.37639665603637695,0.8851722562803608
23.723026000000004,0.10037974052829668,0.0,0.788157560375221,0.21440505981445312,-0.34972190856933594,1.7003284692764282,0.11402531928615645,-0.34972190856933594,0.9121709089012072
23.768695699999967,0.10037974052829668,0.0,0.788157560375221,0.2440018653869629,-0.3218545913696289,1.7848808765411377,0.1436221248586662,-0.3218545913696289,0.9967233161659167
23.816582799999992,0.10037974052829668,0.0,0.7239242114975113,0.23514223098754883,-0.3345208168029785,1.7400100231170654,0.13476249045925215,-0.3345208168029785,1.0160858116195541
23.86373279999998,0.10037974052829668,0.004416961222887039,0.7239242114975113,0.20276737213134766,-0.34418487548828125,1.538461685180664,0.10238763160305098,-0.3486018367111683,0.8145374736831528
23.970809099999997,0.10037974052829668,0.0,0.6656729028892047,0.16555309295654297,-0.3774852752685547,1.6007579565048218,0.06517335242824629,-0.3774852752685547,0.9350850536156171
24.020965100000012,0.10037974052829668,0.0,0.6351743286693053,0.19423770904541016,-0.3175344467163086,1.6434776782989502,0.09385796851711348,-0.3175344467163086,1.008303349629645
24.080292900000018,0.10037974052829668,0.0,0.6351743286693053,0.21647930145263672,-0.37750768661499023,1.7556382417678833,0.11609956092434004,-0.37750768661499023,1.120463913098578
24.127829399999996,0.10037974052829668,0.0,0.6400776354594047,0.21307897567749023,-0.35730600357055664,1.7121260166168213,0.11269923514919356,-0.35730600357055664,1.0720483811574166
24.17200459999998,0.10037974052829668,0.0,0.6400776354594047,0.2481403350830078,-0.3799247741699219,1.886707067489624,0.14776059455471113,-0.3799247741699219,1.2466294320302194
24.28498300000001,0.1020865761092864,0.013250883668661118,0.650570708997476,0.1278376579284668,-0.319486141204834,1.8527323007583618,0.0257510818191804,-0.3327370248734951,1.2021615917608859
24.330219599999964,0.07170590542955324,0.0,0.6973482976733963,-0.007874488830566406,-0.33730459213256836,2.141251802444458,-0.07958039426011965,-0.33730459213256836,1.4439035047710616
24.374873699999966,0.024214869074057788,0.0,0.6973482976733963,0.06843185424804688,-0.40067243576049805,2.0740296840667725,0.04421698517398909,-0.40067243576049805,1.376681386393376
24.438224699999978,-0.014315599866677076,0.0,0.858569048873787,0.07626914978027344,-0.3944845199584961,2.162626266479492,0.09058474964695051,-0.3944845199584961,1.3040572176057053
24.48305879999998,-0.034242066845763475,0.0,0.858569048873787,0.02721881866455078,-0.3581829071044922,2.266357421875,0.061460885510314256,-0.3581829071044922,1.407788373001213
24.608253699999977,0.022102952643763274,0.0,1.586219746597105,-0.06063222885131836,-0.5369706153869629,2.641690731048584,-0.08273518149508163,-0.5369706153869629,1.055470984451479
24.656609500000002,0.09086485364241526,0.0,1.586219746597105,-0.23808526992797852,-1.0092761516571045,3.6055760383605957,-0.32895012357039377,-1.0092761516571045,2.019356291763491
24.719443799999965,0.10547955491347238,0.0,2.1270544256902326,-0.20195484161376953,-1.0789930820465088,3.8226370811462402,-0.3074343965272419,-1.0789930820465088,1.6955826554560076
24.766632200000004,0.12075579696102068,0.0,2.1270544256902326,-0.12886619567871094,-1.168776035308838,3.9999704360961914,-0.24962199263973162,-1.168776035308838,1.8729160104059588
24.826110299999982,0.03590687521500513,0.0,2.761542444038713,-0.13756847381591797,-1.290341854095459,4.25806999206543,-0.1734753490309231,-1.290341854095459,1.4965275480267168
24.9656339,0.12306084268493578,0.0,3.504785771078703,-0.0664682388305664,-1.9144673347473145,4.989291191101074,-0.18952908151550218,-1.9144673347473145,1.484505420022371
25.016886199999988,0.10816897981567308,0.002944640815258026,4.229886503866411,-0.0059661865234375,-1.9409985542297363,5.12333345413208,-0.11413516633911058,-1.9439431950449944,0.8934469502656688
25.06185849999997,0.12926928483648226,0.0,4.229886503866411,0.17403411865234375,-2.1264851093292236,5.553648471832275,0.04476483381586149,-2.1264851093292236,1.323761967965864
25.124187399999983,0.21087571018142626,0.0,4.872513879805854,0.26978445053100586,-2.153812885284424,5.723097324371338,0.0589087403495796,-2.153812885284424,0.8505834445654843
25.16990720000001,0.2475507312337868,0.0,4.872513879805854,0.31710243225097656,-2.2156012058258057,5.688787460327148,0.06955170101718977,-2.2156012058258057,0.8162735805212948
25.295475399999987,-0.01073137141065672,-0.04584775120019913,5.964382499186358,0.4169583320617676,-2.3592355251312256,6.2336530685424805,0.4276897034724243,-2.3133877739310265,0.2692705693561228
25.356492599999967,-0.27327617473201826,-0.5540571101009846,5.964382499186358,0.5082821846008301,-2.4423184394836426,6.537900447845459,0.7815583593328483,-1.888261329382658,0.5735179486591013
25.406805899999995,-0.3297277934034355,-0.4974048435688019,6.300454739566989,0.42229413986206055,-2.393904209136963,6.564477920532227,0.752021933265496,-1.896499365568161,0.26402318096523736
25.450716999999997,-0.3664661294897087,-0.5051903128623962,6.300454739566989,0.40871524810791016,-2.2230889797210693,6.64646053314209,0.7751813775976188,-1.717898666858673,0.34600579357510064
