Time,Fx_True,Fy_True,Fz_True,Fx_Pred(rgb),Fy_Pred(rgb),Fz_Pred(rgb),Fx_Err(rgb),Fy_Err(rgb),Fz_Err(rgb),Fx_Pred(hs),Fy_Pred(hs),Fz_Pred(hs),Fx_Err(hs),Fy_Err(hs),Fz_Err(hs),Fx_Pred(g),Fy_Pred(g),Fz_Pred(g),Fx_Err(g),Fy_Err(g),Fz_Err(g)
18.9283190999995,0.024492653086781502,-0.012975778430700302,0.31126191279094423,-1.061626672744751,-0.6367998123168945,4.148455619812012,-1.0861193258315325,-0.6238240338861942,3.8371937070210675,-1.0569393634796143,1.7916183471679688,6.038589000701904,-1.0814320165663958,1.804594125598669,5.72732708791096,-1.3931713104248047,2.274078845977783,4.040105819702148,-1.4176639635115862,2.2870546244084835,3.7288439069112043
19.526168500000495,0.07697691023349762,-0.011245674453675747,0.08139489458611054,-0.9150967597961426,-0.4306221008300781,4.180526256561279,-0.9920736700296402,-0.4193764263764024,4.099131361975169,-1.158128023147583,1.5093560218811035,5.283148765563965,-1.2351049333810806,1.5206016963347793,5.201753870977854,-1.394371747970581,2.5357871055603027,4.284002304077148,-1.4713486582040787,2.5470327800139785,4.202607409491038
20.17214850000164,0.0,-0.007785466965287924,0.8634723556638864,-1.542896032333374,0.06830787658691406,5.539004802703857,-1.542896032333374,0.07609334355220199,4.675532447039971,-0.7344217300415039,1.492666244506836,4.743163108825684,-0.7344217300415039,1.5004517114721239,3.879690753161797,-1.1256136894226074,2.8760204315185547,4.692763805389404,-1.1256136894226074,2.8838058984838426,3.8292914497255177
20.856648299988592,0.009622113779187202,-0.008650518953800201,0.5565253206762641,-1.138075351715088,-0.35154294967651367,4.4871015548706055,-1.147697465494275,-0.34289243072271347,3.9305762341943415,-1.3488032817840576,1.2976927757263184,5.564348220825195,-1.3584253955632448,1.3063432946801186,5.007822900148931,-1.1636099815368652,2.099569320678711,3.5034918785095215,-1.1732320953160524,2.108219839632511,2.9469665578332576
21.340618699992774,0.024492653086781502,-0.0034602077212184668,0.7074490976900369,-1.065061092376709,0.1582479476928711,5.324871063232422,-1.0895537454634905,0.16170815541408956,4.617421965542385,-1.1828675270080566,1.2389540672302246,5.048318862915039,-1.2073601800948381,1.242414274951443,4.340869765225002,-1.1202027797698975,2.56795597076416,4.266696453094482,-1.144695432856679,2.5714161784853786,3.5592473554044455
22.12773579999339,0.034989502280950546,-0.008650518953800201,0.8682775753689969,-1.4842870235443115,0.675931453704834,6.201165199279785,-1.519276525825262,0.6845819726586342,5.332887623910788,-0.6820125579833984,1.3381338119506836,4.46536922454834,-0.717002060264349,1.3467843309044838,3.597091649179343,-1.306051254272461,3.039928436279297,5.167244911193848,-1.3410407565534115,3.048578955233097,4.298967335824851
22.530475999999908,0.03149055317044258,-0.004325259476900101,0.6678303698478121,-1.2906324863433838,0.08115577697753906,5.129770755767822,-1.3221230395138264,0.08548103645443916,4.46194038592001,-0.8363199234008789,1.1712260246276855,5.026242256164551,-0.8678104765713215,1.1755512841045856,4.3584118863167385,-1.1683540344238281,2.7624378204345703,4.6007843017578125,-1.1998445875942707,2.7667630799114704,3.93295393191
23.12426859998959,0.06473057717084885,-0.009515570476651192,0.4469854649418928,-1.4586071968078613,0.09326362609863281,5.448482513427734,-1.5233377739787102,0.102779196575284,5.001497048485842,-0.7716245651245117,1.402456283569336,4.62380838394165,-0.8363551422953606,1.4119718540459871,4.176822918999758,-1.2379636764526367,2.8983206748962402,4.904266357421875,-1.3026942536234856,2.9078362453728914,4.457280892479982
23.679663399991114,0.0594821535050869,-0.0034602077212184668,0.7981602733068729,-1.524568796157837,0.49306344985961914,6.197731018066406,-1.5840509496629238,0.4965236575808376,5.399570744759533,-0.6350321769714355,1.5625724792480469,4.709019184112549,-0.6945143304765224,1.5660326869692653,3.910858910805676,-1.190098524093628,2.9870028495788574,5.1399126052856445,-1.2495806775987148,2.990463057300076,4.341752331978771
24.271609999996144,0.08047585934400558,-0.016435986384749413,0.7900207660788624,-1.435319423675537,0.4597158432006836,6.106016635894775,-1.5157952830195427,0.476151829585433,5.315995869815913,-0.800419807434082,1.3940815925598145,5.157919883728027,-0.8808956667780876,1.4105175789445639,4.367899117649165,-1.329676866531372,2.986903667449951,5.244794845581055,-1.4101527258753777,3.0033396538347006,4.454774079502192
24.835216899999068,0.2439909726381302,-0.033737022429704666,2.665731637824752,-1.358400583267212,0.10535717010498047,6.581023216247559,-1.602391555905342,0.13909419253468513,3.9152915784228064,-0.9225664138793945,1.5296754837036133,4.964852333068848,-1.1665573865175247,1.563412506133318,2.2991206952440955,-1.2167096138000488,3.3068342208862305,5.9013991355896,-1.460700586438179,3.340571243315935,3.2356674977648474
25.431485299995984,0.17674526572227478,-0.017301037907600403,7.630133738267307,-1.296304702758789,0.044475555419921875,6.641719341278076,-1.4730499684810638,0.06177659332752228,-0.9884143969892305,-0.9017748832702637,1.7383551597595215,5.60209321975708,-1.0785201489925385,1.7556561976671219,-2.0280405185102266,-1.164726972579956,3.3601837158203125,6.1477274894714355,-1.3414722383022308,3.377484753727913,-1.4824062487958711
26.07505790000141,0.20138654112815857,-0.013840830884873867,9.468187249778126,-1.2877366542816162,0.4415268898010254,7.285178184509277,-1.4891231954097748,0.45536772068589926,-2.1830090652688483,-1.0908517837524414,1.6185927391052246,5.492272853851318,-1.2922383248806,1.6324335699900985,-3.9759143959268073,-1.162916660308838,3.4428110122680664,6.311803817749023,-1.3643032014369965,3.4566518431529403,-3.156383432029102
26.72951629999443,0.25373848155140877,-0.019031140953302383,8.583630585134584,-1.35097074508667,0.3091697692871094,7.099620819091797,-1.6047092266380787,0.32820091024041176,-1.484009766042787,-1.2320055961608887,1.5629539489746094,5.958033561706543,-1.4857440777122974,1.5819850899279118,-2.625597023428041,-1.1272451877593994,3.6269683837890625,6.568479061126709,-1.3809836693108082,3.645999524742365,-2.015151524007875
27.40386179999041,0.0,-0.025086505338549614,0.8121837337192976,-1.1077923774719238,-0.978907585144043,3.9170777797698975,-1.1077923774719238,-0.9538210798054934,3.1048940460505996,-1.014758586883545,1.7367510795593262,5.434552192687988,-1.014758586883545,1.7618375848978758,4.62236845896869,-1.5445506572723389,1.5370540618896484,3.223372459411621,-1.5445506572723389,1.562140567228198,2.4111887256923232
28.184285700001055,0.0,-0.021626297384500504,0.07933550536017624,-0.9451818466186523,-0.8266839981079102,3.0125160217285156,-0.9451818466186523,-0.8050577007234097,2.9331805163683393,-1.0311315059661865,1.7716712951660156,5.515785217285156,-1.0311315059661865,1.7932975925505161,5.43644971192498,-0.863135814666748,1.2325372695922852,2.16416072845459,-0.863135814666748,1.2541635669767857,2.0848252230944135
28.859681599991745,0.0,-0.022491348907351494,0.08374847960080245,-0.973660945892334,-1.0610241889953613,3.4392247200012207,-0.973660945892334,-1.0385328400880098,3.355476240400418,-0.8792181015014648,1.6365675926208496,5.117154121398926,-0.8792181015014648,1.659058941528201,5.033405641798123,-1.0733578205108643,1.377690315246582,2.388575553894043,-1.0733578205108643,1.4001816641539335,2.3048270742932404
29.64300949999597,0.1988858561962843,0.12956419587135315,2.4787195946616323,-1.097245216369629,0.11819791793823242,5.7965497970581055,-1.2961310725659132,-0.011366277933120728,3.317830202396473,-0.6786479949951172,1.9401302337646484,5.217475414276123,-0.8775338511914015,1.8105660378932953,2.7387558196144908,-1.4191439151763916,3.189875602722168,5.691473484039307,-1.618029771372676,3.060311406850815,3.2127538893776744
30.37714219999907,0.18640626221895218,0.962897539138794,4.5792961936127385,-1.116337537765503,0.5892806053161621,6.670942306518555,-1.302743799984455,-0.37361693382263184,2.091646112905816,-0.8273687362670898,1.9385766983032227,5.395799160003662,-1.013774998486042,0.9756791591644287,0.8165029663909236,-1.2754592895507812,3.739351272583008,6.417124271392822,-1.4618655517697334,2.776453733444214,1.8378280777800837
31.06434119999176,0.20667509734630585,1.5223792791366577,5.22761157302219,-1.041175127029419,1.3018102645874023,7.63902473449707,-1.2478502243757248,-0.22056901454925537,2.41141316147488,-0.8679261207580566,1.9720549583435059,5.396937847137451,-1.0746012181043625,0.44967567920684814,0.16932627411526102,-1.169708013534546,4.044432640075684,6.866250514984131,-1.3763831108808517,2.522053360939026,1.6386389419619407
31.78786979999859,0.32578863203525543,2.173144817352295,6.160024559820956,-0.9759769439697266,1.5898675918579102,7.843427658081055,-1.301765576004982,-0.5832772254943848,1.683403098260099,-0.9703764915466309,2.166501045227051,5.768163204193115,-1.2961651235818863,-0.006643772125244141,-0.3918613556278405,-0.8688931465148926,4.321033477783203,7.28151798248291,-1.194681778550148,2.147888660430908,1.1214934226619544
32.52552199999627,0.3310590237379074,2.514723300933838,6.798140378762063,-0.9400672912597656,1.7743291854858398,8.128840446472168,-1.271126314997673,-0.740394115447998,1.3307000677101053,-1.2747886180877686,2.7259082794189453,6.814127445220947,-1.605847641825676,0.21118497848510742,0.01598706645888459,-0.7562127113342285,4.866790771484375,7.970908164978027,-1.087271735072136,2.352067470550537,1.1727677862159647
33.24350649998814,0.3156341463327408,2.7988810539245605,7.340936799554964,-0.7211990356445312,1.881990909576416,8.340865135192871,-1.036833181977272,-0.9168901443481445,0.9999283356379074,-1.423858404159546,2.757012367248535,6.934267997741699,-1.7394925504922867,-0.04186868667602539,-0.4066688018132645,-0.7352242469787598,5.120573043823242,8.387373924255371,-1.0508583933115005,2.3216919898986816,1.0464371247004074
34.009355399990454,-0.07234486937522888,0.7140753865242004,4.581551822474858,-0.7684860229492188,1.4468379020690918,8.163949012756348,-0.6961411535739899,0.7327625155448914,3.5823971902814895,-1.2966279983520508,2.4262642860412598,6.443228721618652,-1.224283128976822,1.7121888995170593,1.8616768991437942,-1.4029407501220703,4.219350814819336,7.096736431121826,-1.3305958807468414,3.5052754282951355,2.515184608646968
34.72867649998807,0.0,0.0801125667640008,0.9055426620826367,-0.9825329780578613,-0.8884329795837402,4.4706339836120605,-0.9825329780578613,-0.968545546347741,3.5650913215294238,-1.1338093280792236,1.8971829414367676,5.776939392089844,-1.1338093280792236,1.8170703746727668,4.871396730007207,-1.6473374366760254,2.3522515296936035,4.288541793823242,-1.6473374366760254,2.2721389629296027,3.3829991317406054
35.41915639999206,0.01574527658522129,-0.0008650519303046167,0.2743890434848422,-0.9294853210449219,-0.9777493476867676,3.894409656524658,-0.9452305976301432,-0.976884295756463,3.620020613039816,-0.8228931427001953,1.689582347869873,5.103809833526611,-0.8386384192854166,1.6904473998001777,4.829420790041769,-1.5035185813903809,1.6773438453674316,3.343644380569458,-1.5192638579756021,1.6782088972977363,3.069255337084616
36.165958199999295,0.3297760784626007,0.0,0.969579911608893,-1.0366840362548828,-1.0125110149383545,4.748727798461914,-1.3664601147174835,-1.0125110149383545,3.7791478868530213,-0.7562904357910156,1.9062061309814453,5.313482284545898,-1.0860665142536163,1.9062061309814453,4.343902372937006,-1.4702792167663574,2.2954092025756836,4.44578218460083,-1.8000552952289581,2.2954092025756836,3.4762022729919373
36.847778999988805,0.8992302417755127,0.0,3.5594083812720956,-1.0086913108825684,-0.5126252174377441,5.278177738189697,-1.907921552658081,-0.5126252174377441,1.7187693569176017,-0.11256265640258789,2.396355152130127,4.989016532897949,-1.0117928981781006,2.396355152130127,1.4296081516258536,-1.4824044704437256,3.4714488983154297,6.332163333892822,-2.3816347122192383,3.4714488983154297,2.7727549526207267
37.55527539999457,1.3785864114761353,1.023262619972229,5.402855709816482,-0.8876214027404785,-0.0142059326171875,6.204835891723633,-2.2662078142166138,-1.0374685525894165,0.801980181907151,-0.07963752746582031,2.6282567977905273,5.23398494720459,-1.4582239389419556,1.6049941778182983,-0.16887076261189193,-1.2533495426177979,4.5646514892578125,7.801851272583008,-2.631935954093933,3.5413888692855835,2.398995562766526
38.25801130000036,1.8115814924240112,1.8389281034469604,6.429608271372902,-0.9773502349853516,0.8470253944396973,7.55019474029541,-2.788931727409363,-0.9919027090072632,1.1205864689225082,-0.27382707595825195,3.0444068908691406,6.107481002807617,-2.085408568382263,1.2054787874221802,-0.32212726856528473,-0.8253006935119629,5.435805320739746,9.166097640991211,-2.636882185935974,3.5968772172927856,2.736489369618309
38.94554919999791,1.9629111289978027,2.118669033050537,7.445181149796329,-1.2845432758331299,1.2579469680786133,8.552379608154297,-3.2474544048309326,-0.8607220649719238,1.107198458357968,-0.7693610191345215,3.153964042663574,7.082452774047852,-2.732272148132324,1.035295009613037,-0.3627283757484774,-0.5783615112304688,5.998857498168945,10.446231842041016,-2.5412726402282715,3.880188465118408,3.0010506922446867
39.492085699996096,2.2340798377990723,2.604534864425659,8.298258369370085,-1.3652725219726562,1.434135913848877,8.782012939453125,-3.5993523597717285,-1.1703989505767822,0.4837545700830397,-1.0934088230133057,3.2211055755615234,7.552007675170898,-3.327488660812378,0.6165707111358643,-0.7462506941991869,-0.4054899215698242,6.5986328125,11.263741493225098,-2.6395697593688965,3.994097948074341,2.9654831238550123
40.228959399988526,2.290937662124634,2.987338066101074,9.087004227799666,-1.3159747123718262,1.6031951904296875,9.094118118286133,-3.60691237449646,-1.3841428756713867,0.007113890486467156,-1.164780855178833,3.408505439758301,7.865622043609619,-3.455718517303467,0.42116737365722656,-1.2213821841900465,-0.3749065399169922,7.019250869750977,11.978992462158203,-2.665844202041626,4.031912803649902,2.8919882343585375
41.01302629998827,0.23477141931653023,0.44611307978630066,3.195877443302451,-0.637026309967041,1.2478299140930176,8.660744667053223,-0.8717977292835712,0.8017168343067169,5.464867223750772,-0.49185800552368164,3.2743730545043945,6.926579475402832,-0.7266294248402119,2.828259974718094,3.730702032100381,-1.688446044921875,5.04915714263916,8.713520050048828,-1.9232174642384052,4.6030440628528595,5.517642606746377
41.73150939999323,-0.013908639550209045,0.017667844891548157,0.45473266123921047,-0.741302490234375,-0.19121122360229492,5.9737114906311035,-0.727393850684166,-0.20887906849384308,5.518978829391893,-0.5239171981811523,2.133843421936035,5.262542724609375,-0.5100085586309433,2.116175577044487,4.807810063370164,-2.1497747898101807,3.199007987976074,5.955451965332031,-2.1358661502599716,3.181340143084526,5.50071930409282
42.46591929999704,0.019779101014137268,-0.005190311465412378,0.6201702592718276,-0.48304033279418945,0.6422405242919922,7.479959487915039,-0.5028194338083267,0.6474308357574046,6.859789228643211,-0.8945717811584473,2.185783863067627,5.730085372924805,-0.9143508821725845,2.1909741745330393,5.109915113652977,-1.992826223373413,3.5451478958129883,6.383600234985352,-2.0126053243875504,3.5503382072784007,5.763429975713524
43.203787399994326,0.07902548462152481,0.022084806114435196,0.3282273685002072,-0.8556003570556641,-1.0868489742279053,4.328575611114502,-0.9346258416771889,-1.1089337803423405,4.000348242614295,-0.7080183029174805,1.5849614143371582,4.873461723327637,-0.7870437875390053,1.562876608222723,4.545234354827429,-1.817026138305664,2.067715644836426,4.060764789581299,-1.8960516229271889,2.0456308387219906,3.7325374210810915
43.92381249999744,0.057050444185733795,0.00979067594744265,0.021574550344052444,-0.9480810165405273,-1.2730960845947266,4.044857501983643,-1.0051314607262611,-1.2828867605421692,4.02328295163959,-0.5674490928649902,1.930572509765625,5.205760955810547,-0.624499537050724,1.9207818338181823,5.184186405466495,-1.6278002262115479,1.8697071075439453,3.684279441833496,-1.6848506703972816,1.8599164315965027,3.662704891489444
44.59033679999993,0.04695930331945419,0.0,0.05070019295781141,-1.1031155586242676,-0.9564476013183594,4.170614719390869,-1.1500748619437218,-0.9564476013183594,4.119914526433058,-1.0111210346221924,1.5638880729675293,5.191094398498535,-1.0580803379416466,1.5638880729675293,5.140394205540724,-1.306504249572754,2.0284528732299805,3.654672861099243,-1.353463552892208,2.0284528732299805,3.6039726681414317
45.37322239999776,0.04877272993326187,0.0,0.09394735735011626,-1.2313292026519775,-0.5744643211364746,4.74766731262207,-1.2801019325852394,-0.5744643211364746,4.653719955271954,-0.7309970855712891,1.8258342742919922,5.166430473327637,-0.7797698155045509,1.8258342742919922,5.07248311597752,-1.3400349617004395,2.1927337646484375,4.4681291580200195,-1.3888076916337013,2.1927337646484375,4.374181800669903
46.090242999998736,0.08766751736402512,0.0,0.48493704902266754,-1.486323356628418,0.7092466354370117,7.392522811889648,-1.573990873992443,0.7092466354370117,6.907585762866981,-0.42746591567993164,2.002063751220703,4.9953484535217285,-0.5151334330439568,2.002063751220703,4.510411404499061,-1.5322544574737549,3.8414745330810547,6.8030686378479,-1.61992197483778,3.8414745330810547,6.318131588825233
46.86384979999275,1.7022392749786377,-0.5510380864143372,3.891852521786005,-1.3190956115722656,0.3177618980407715,7.3315863609313965,-3.0213348865509033,0.8687999844551086,3.4397338391453913,-0.17411422729492188,2.6186084747314453,5.705699443817139,-1.8763535022735596,3.1696465611457825,1.8138469220311335,-0.43314027786254883,4.573404312133789,9.013346672058105,-2.1353795528411865,5.124442398548126,5.121494150272101
47.58925150000141,1.8850594758987427,-0.6513840556144714,5.25928674335081,-0.7477812767028809,1.2094063758850098,9.220417022705078,-2.6328407526016235,1.8607904314994812,3.9611302793542684,-0.3285489082336426,2.460357666015625,6.696349143981934,-2.2136083841323853,3.1117417216300964,1.437062400631124,-0.2333664894104004,5.161863327026367,9.763741493225098,-2.118425965309143,5.813247382640839,4.504454749874288
48.3016656999971,2.3171799182891846,-0.8356401324272156,5.707841152741378,0.03582429885864258,1.2388505935668945,9.561765670776367,-2.281355619430542,2.07449072599411,3.8539245180349893,-0.24167680740356445,2.610978603363037,6.892812728881836,-2.558856725692749,3.4466187357902527,1.184971576140458,0.6728811264038086,5.0324296951293945,10.834129333496094,-1.644298791885376,5.86806982755661,5.126288180754716
48.96714439999778,1.6173897981643677,-0.4809688627719879,5.793256972502256,0.10664701461791992,1.3519668579101562,9.770028114318848,-1.5107427835464478,1.8329357206821442,3.9767711418165916,-0.4426755905151367,2.5494742393493652,7.060849189758301,-2.0600653886795044,3.030443102121353,1.2675922172560448,0.7712783813476562,5.152459144592285,11.124557495117188,-0.8461114168167114,5.633428007364273,5.3313005226149315
49.6099494999944,0.28109049052000046,-0.09342560917139053,1.9805437444971874,-1.7429609298706055,0.9222550392150879,8.594125747680664,-2.024051420390606,1.0156806483864784,6.613582003183477,-0.16842889785766602,2.652906894683838,5.715993881225586,-0.4495193883776665,2.7463325038552284,3.7354501367283985,-0.6775522232055664,4.648677825927734,8.969172477722168,-0.9586427137255669,4.742103435099125,6.988628733224981
50.351929899989045,-0.35976482927799225,-0.9930796027183533,1.289275499359659,-1.2814874649047852,0.11992359161376953,7.17155647277832,-0.9217226356267929,1.1130031943321228,5.882280973418661,-1.1732006072998047,1.75990629196167,5.5803446769714355,-0.8134357780218124,2.752985894680023,4.291069177611776,-1.7858285903930664,2.9797263145446777,5.78369665145874,-1.4260637611150742,3.972805917263031,4.494421152099081
51.092067899997346,-0.9569892287254333,-0.508650541305542,4.255776107369701,-1.9045119285583496,1.0196547508239746,8.707286834716797,-0.9475226998329163,1.5283052921295166,4.451510727347096,-1.899174451828003,1.2122178077697754,5.954776763916016,-0.9421852231025696,1.7208683490753174,1.699000656546315,-2.3656859397888184,2.654165267944336,5.581699371337891,-1.408696711063385,3.162815809249878,1.32592326396819
51.85617249998904,0.38217567652463913,2.1922850608825684,5.072862923423526,-1.2498960494995117,1.7901687622070312,9.093708038330078,-1.6320717260241508,-0.4021162986755371,4.020845114906552,-1.2653546333312988,1.8999581336975098,5.882273197174072,-1.647530309855938,-0.2923269271850586,0.8094102737505464,-1.8475666046142578,4.6389970779418945,7.473206520080566,-2.229742281138897,2.446712017059326,2.4003435966570406
52.59323349999613,1.1310356855392456,1.030624270439148,5.102380926067634,-1.2368168830871582,1.4663691520690918,8.584336280822754,-2.367852568626404,0.43574488162994385,3.4819553547551196,-0.683225154876709,3.1980819702148438,7.5690178871154785,-1.8142608404159546,2.167457699775696,2.4666369610478442,-1.0924351215362549,5.851250648498535,11.562925338745117,-2.2234708070755005,4.820626378059387,6.460544412677483
