Time,Fx_true,Fy_true,Fz_true,rgb_Fx_pred,rgb_Fy_pred,rgb_Fz_pred,g_Fx_pred,g_Fy_pred,g_Fz_pred,hs_Fx_pred,hs_Fy_pred,hs_Fz_pred,rgb_Fx_err,rgb_Fy_err,rgb_Fz_err,g_Fx_err,g_Fy_err,g_Fz_err,hs_Fx_err,hs_Fy_err,hs_Fz_err
22.259232200012775,0.0,0.0,0.0,0.019227981567382812,-0.34255456924438477,0.42376869916915894,-0.12363958358764648,-0.3052968978881836,0.5683190822601318,-0.2813901901245117,-0.01734161376953125,1.567121982574463,0.019227981567382812,-0.34255456924438477,0.42376869916915894,-0.12363958358764648,-0.3052968978881836,0.5683190822601318,-0.2813901901245117,-0.01734161376953125,1.567121982574463
24.299786800023867,-0.04956031031906605,0.0,0.5568195071127062,-0.15176057815551758,-0.5179810523986816,1.332827091217041,-0.038327693939208984,-0.17310810089111328,2.0443735122680664,-0.3766651153564453,-0.24146795272827148,1.8125951290130615,-0.10220026783645153,-0.5179810523986816,0.7760075841043348,0.011232616379857063,-0.17310810089111328,1.4875540051553602,-0.32710480503737926,-0.24146795272827148,1.2557756219003553
25.849324900016654,-0.24321088194847107,0.10453474521636963,5.010787191141472,-0.31682395935058594,-0.8020815849304199,4.714236259460449,-0.08924531936645508,-0.3586297035217285,7.957296848297119,-0.4087796211242676,-0.7852945327758789,3.899071216583252,-0.07361307740211487,-0.9066163301467896,-0.29655093168102287,0.153965562582016,-0.46316444873809814,2.946509657155647,-0.1655687391757965,-0.8898292779922485,-1.1117159745582201
27.164391300000716,-0.4209293872117996,0.0,8.331012722089152,-0.4088144302368164,-1.4277877807617188,7.298083305358887,-0.1831517219543457,-1.0525429248809814,11.071798324584961,-0.5065302848815918,-1.4854426383972168,4.729208469390869,0.012114956974983215,-1.4277877807617188,-1.0329294167302656,0.23777766525745392,-1.0525429248809814,2.7407856024958086,-0.08560089766979218,-1.4854426383972168,-3.601804252698283
28.56716650002636,-0.03906220942735672,0.0,4.7865099864461875,-0.14688539505004883,-0.7306327819824219,3.3461759090423584,-0.02918863296508789,-0.12227439880371094,5.354355812072754,-0.5330600738525391,-0.598473072052002,3.8322761058807373,-0.10782318562269211,-0.7306327819824219,-1.4403340774038291,0.00987357646226883,-0.12227439880371094,0.5678458256265664,-0.49399786442518234,-0.598473072052002,-0.9542338805654502
29.970226800011005,0.0,-0.032871972769498825,0.004020711532810196,-0.10645914077758789,-0.5842761993408203,0.7478755712509155,-0.09198617935180664,-0.1496596336364746,1.199056625366211,-0.29602575302124023,-0.35461902618408203,1.271047830581665,-0.10645914077758789,-0.5514042265713215,0.7438548597181053,-0.09198617935180664,-0.11678766086697578,1.1950359138334008,-0.29602575302124023,-0.3217470534145832,1.267027119048855
31.365134500025306,-0.1339571326971054,0.6139575839042664,2.073118050999141,-0.2035670280456543,0.05968046188354492,2.211486339569092,-0.5262851715087891,0.22804784774780273,3.2819366455078125,-0.49024152755737305,-0.059644222259521484,2.3761048316955566,-0.06960989534854889,-0.5542771220207214,0.13836828856995087,-0.39232803881168365,-0.3859097361564636,1.2088185945086716,-0.35628439486026764,-0.6736018061637878,0.3029867806964157
33.07817600000999,-0.345830500125885,4.34628963470459,8.044659485837718,-0.23296356201171875,1.7728443145751953,6.565483093261719,-1.200777530670166,2.129208564758301,9.637921333312988,-0.8772130012512207,0.6616697311401367,5.238651275634766,0.11286693811416626,-2.5734453201293945,-1.479176392575999,-0.854947030544281,-2.217081069946289,1.5932618474752704,-0.5313825011253357,-3.684619903564453,-2.806008210202952
34.44630670000333,-0.19345560669898987,5.669905662536621,9.54399218121764,0.06319618225097656,3.4984846115112305,8.621560096740723,-0.7253603935241699,4.129096984863281,11.11663818359375,-0.4008183479309082,1.2587409019470215,6.004886627197266,0.25665178894996643,-2.1714210510253906,-0.9224320844769167,-0.53190478682518,-1.5408086776733398,1.5726460023761106,-0.20736274123191833,-4.4111647605896,-3.5391055540203737
35.7968455000082,0.2694850116968155,0.6198468804359436,1.2721139255943115,-0.06282424926757812,-0.1689925193786621,1.6222991943359375,-0.2718062400817871,0.272489070892334,3.3636598587036133,-0.21478652954101562,-0.026894569396972656,2.3557896614074707,-0.3323092609643936,-0.7888393998146057,0.35018526874162603,-0.5412912517786026,-0.3473578095436096,2.091545933109302,-0.4842715412378311,-0.6467414498329163,1.0836757358131592
37.262370500015095,0.29508692771196365,0.4505300223827362,0.1512179821548459,-0.12705373764038086,-0.13031864166259766,1.0396091938018799,-0.08120918273925781,-0.2271289825439453,1.2838780879974365,-0.2134075164794922,-0.25933170318603516,1.314360499382019,-0.4221406653523445,-0.5808486640453339,0.888391211647034,-0.37629611045122147,-0.6776590049266815,1.1326601058425907,-0.5084944441914558,-0.7098617255687714,1.1631425172271732
38.585101600008784,1.7757172584533691,3.7853357791900635,5.993507854216415,0.9325079917907715,2.2515573501586914,5.603974342346191,0.8701949119567871,3.0765552520751953,7.337709426879883,0.06771993637084961,-0.03074026107788086,3.4325037002563477,-0.8432092666625977,-1.533778429031372,-0.38953351187022367,-0.905522346496582,-0.7087805271148682,1.3442015726634677,-1.7079973220825195,-3.8160760402679443,-2.5610041539600674
39.909988400002476,3.324002742767334,7.078916549682617,10.629094213285878,1.521047592163086,3.3133296966552734,9.045989990234375,1.5126419067382812,4.682346343994141,9.82986068725586,0.661778450012207,1.0100679397583008,6.782872676849365,-1.802955150604248,-3.7655868530273438,-1.5831042230515031,-1.8113608360290527,-2.3965702056884766,-0.7992335260300187,-2.662224292755127,-6.068848609924316,-3.846221536436513
41.28313720002188,0.491031289100647,1.3957597017288208,4.679421933743914,1.025583267211914,2.0591588020324707,6.307156562805176,0.5918068885803223,3.4849348068237305,8.510021209716797,0.21057510375976562,0.6124362945556641,4.8187456130981445,0.5345519781112671,0.6633991003036499,1.627734629061262,0.10077559947967529,2.0891751050949097,3.830599275972883,-0.28045618534088135,-0.7833234071731567,0.13932367935423073
42.55684050000855,0.266436904668808,0.34305065870285034,0.22006041397695073,-0.027072906494140625,-0.22218799591064453,1.0067142248153687,0.007396221160888672,-0.2946333885192871,1.3741347789764404,-0.12382364273071289,-0.2553863525390625,1.3629800081253052,-0.2935098111629486,-0.5652386546134949,0.7866538108384179,-0.2590406835079193,-0.6376840472221375,1.1540743649994898,-0.3902605473995209,-0.5984370112419128,1.1429195941483545
43.956338300020434,2.9504897594451904,2.474970579147339,5.084925465139941,1.9623827934265137,1.6236953735351562,5.467917442321777,1.6274185180664062,1.918358325958252,7.218069553375244,0.4926581382751465,-0.29561567306518555,4.252500057220459,-0.9881069660186768,-0.8512752056121826,0.3829919771818364,-1.3230712413787842,-0.5566122531890869,2.133144088235303,-2.457831621170044,-2.7705862522125244,-0.8324254079194819
45.37531480001053,4.460287094116211,4.148998737335205,8.511160165673543,2.6437807083129883,1.781564712524414,6.463118076324463,2.68796968460083,3.216348648071289,9.504660606384277,1.1157126426696777,-0.11691617965698242,5.6829071044921875,-1.8165063858032227,-2.367434024810791,-2.04804208934908,-1.7723174095153809,-0.932650089263916,0.9935004407107346,-3.344574451446533,-4.2659149169921875,-2.828253061181355
46.6955006000062,1.7967109680175781,1.941990613937378,8.545483313204238,1.8009271621704102,1.5528020858764648,5.998319625854492,2.355532169342041,2.789762020111084,9.92226505279541,0.8688850402832031,-0.10363578796386719,4.539859771728516,0.004216194152832031,-0.3891885280609131,-2.5471636873497463,0.5588212013244629,0.847771406173706,1.3767817395911717,-0.927825927734375,-2.045626401901245,-4.005623541475723
48.03557170002023,-0.05776593089103699,0.36513546109199524,0.13415447676985626,-0.18914461135864258,-0.4749016761779785,0.6008151173591614,-0.45981740951538086,-0.7770876884460449,2.0633273124694824,-0.5373959541320801,-0.4604301452636719,2.3054451942443848,-0.1313786804676056,-0.8400371372699738,0.4666606405893051,-0.40205147862434387,-1.1422231495380402,1.9291728356996263,-0.4796300232410431,-0.8255656063556671,2.1712907174745286
49.47470500000054,3.0222182273864746,0.0,4.80014132297423,1.7678203582763672,-0.15601110458374023,4.033037185668945,2.379574775695801,-1.783346176147461,6.348695755004883,0.47945499420166016,-1.393416404724121,3.6660125255584717,-1.2543978691101074,-0.15601110458374023,-0.7671041373052843,-0.6426434516906738,-1.783346176147461,1.5485544320306532,-2.5427632331848145,-1.393416404724121,-1.134128797415758
50.77180180000141,4.67197322845459,-0.2716262936592102,7.509610672844016,2.535755157470703,-0.49603700637817383,5.067098140716553,3.7743797302246094,-2.0854573249816895,9.697744369506836,1.2761030197143555,-1.37152099609375,4.038346290588379,-2.1362180709838867,-0.22441071271896362,-2.4425125321274637,-0.8975934982299805,-1.8138310313224792,2.1881336966628195,-3.3958702087402344,-1.0998947024345398,-3.4712643822556375
52.215233000024455,5.430370807647705,-0.17820069193840027,8.587847357148286,2.768132209777832,-0.44086170196533203,5.669488430023193,4.176357269287109,-2.0036637783050537,10.559596061706543,1.6456193923950195,-1.2152009010314941,4.5130743980407715,-2.662238597869873,-0.26266101002693176,-2.9183589271250927,-1.2540135383605957,-1.8254630863666534,1.971748704558257,-3.7847514152526855,-1.0370002090930939,-4.074772959107515
53.643217400007416,0.1471339762210846,0.6036513447761536,0.5066096560566833,0.0747370719909668,-0.21295785903930664,1.2832515239715576,0.21915531158447266,-0.029671192169189453,2.747833728790283,-0.11123275756835938,-0.47537708282470703,2.394562244415283,-0.0723969042301178,-0.8166092038154602,0.7766418679148743,0.07202133536338806,-0.633322536945343,2.2412240727336,-0.25836673378944397,-1.0790284276008606,1.8879525883586
55.212107400002424,0.9584628045558929,-0.38494810461997986,1.3312477935119444,0.375521183013916,-0.7558660507202148,1.8747204542160034,0.5636410713195801,-1.696152687072754,5.447771072387695,0.14521408081054688,-0.6935348510742188,1.950028896331787,-0.5829416215419769,-0.370917946100235,0.543472660704059,-0.39482173323631287,-1.311204582452774,4.116523278875751,-0.8132487237453461,-0.3085867464542389,0.6187811028198427
56.54716150002787,3.75699782371521,-3.5527682304382324,6.711155764189558,1.7027254104614258,-2.080596446990967,4.3002753257751465,2.746033191680908,-3.8263864517211914,7.702643394470215,0.8136024475097656,-1.534902572631836,3.4839298725128174,-2.054272413253784,1.4721717834472656,-2.410880438414411,-1.0109646320343018,-0.273618221282959,0.9914876302806572,-2.9433953762054443,2.0178656578063965,-3.2272258916767402
58.23307200000272,4.650104999542236,-3.6366782188415527,7.705644782544473,2.2214736938476562,-2.7471628189086914,5.321171760559082,3.207040786743164,-4.403915882110596,9.369307518005371,1.5386161804199219,-2.0498504638671875,4.623321533203125,-2.42863130569458,0.8895153999328613,-2.384473021985391,-1.4430642127990723,-0.767237663269043,1.663662735460898,-3.1114888191223145,1.5868277549743652,-3.082323249341348
59.500407100014854,0.054942309856414795,-0.011245674453675747,1.3691013279169926,0.22898483276367188,-0.652552604675293,2.509751796722412,0.10914993286132812,-0.5594396591186523,4.986137390136719,0.12447595596313477,-0.9665203094482422,3.1745500564575195,0.17404252290725708,-0.6413069302216172,1.1406504688054195,0.05420762300491333,-0.5481939846649766,3.617036062219726,0.06953364610671997,-0.9552746349945664,1.805448728540527
60.90145920001669,-0.29923737049102783,0.06478209793567657,0.197701328280431,-0.36226987838745117,-0.46701860427856445,0.6729323863983154,-0.5346927642822266,-0.27112436294555664,2.7576396465301514,-0.649071216583252,-0.2719430923461914,2.5310754776000977,-0.06303250789642334,-0.531800702214241,0.47523105811788446,-0.23545539379119873,-0.3359064608812332,2.55993831824972,-0.3498338460922241,-0.336725190281868,2.3333741493196665
62.434660600003554,2.227956533432007,-4.45761251449585,4.719628810003451,1.0286908149719238,-3.975214719772339,6.005364418029785,1.1577744483947754,-5.1900458335876465,9.802067756652832,0.48036813735961914,-1.3269872665405273,3.558465003967285,-1.199265718460083,0.48239779472351074,1.285735608026334,-1.0701820850372314,-0.7324333190917969,5.082438946649381,-1.7475883960723877,3.1306252479553223,-1.161163806036166
63.891730500006815,3.3861091136932373,-6.100346088409424,6.972992466490496,1.130998134613037,-3.4613358974456787,7.6615400314331055,1.6847081184387207,-5.084492206573486,10.556241035461426,0.7486476898193359,-1.407762050628662,4.1764302253723145,-2.2551109790802,2.639010190963745,0.6885475649426098,-1.7014009952545166,1.0158538818359375,3.58324856897093,-2.6374614238739014,4.692584037780762,-2.796562241118181
65.25806150000426,3.9958012104034424,-6.241349697113037,8.801141202517604,0.9322319030761719,-3.6887123584747314,8.415695190429688,2.094261646270752,-5.296833038330078,10.664300918579102,1.1674919128417969,-1.9097568988800049,5.122708320617676,-3.0635693073272705,2.5526373386383057,-0.3854460120879164,-1.9015395641326904,0.944516658782959,1.8631597160614977,-2.8283092975616455,4.331592798233032,-3.678432881899928
66.6322199999995,0.35601818561553955,-0.42128026485443115,1.2175891780303356,0.3760957717895508,-0.7451496124267578,3.259227752685547,0.2129192352294922,-2.7039601802825928,7.371926784515381,0.02958536148071289,-1.0357120037078857,3.2950806617736816,0.02007758617401123,-0.32386934757232666,2.0416385746552113,-0.14309895038604736,-2.2826799154281616,6.154337606485045,-0.32643282413482666,-0.6144317388534546,2.077491483743346
68.06619830001728,0.12229269556701183,-0.07698962092399597,0.24634214136462362,0.05076169967651367,-0.4402780532836914,0.941527783870697,-0.033922672271728516,-0.3683924674987793,2.4919495582580566,-0.31488800048828125,-0.5493125915527344,2.5370571613311768,-0.07153099589049816,-0.36328843235969543,0.6951856425060734,-0.15621536783874035,-0.2914028465747833,2.2456074168934332,-0.4371806960552931,-0.4723229706287384,2.2907150199665534
69.6165694000083,-0.4115530252456665,-4.865916728973389,5.342250909716638,-0.3824477195739746,-2.666594982147217,6.161126136779785,-0.9961566925048828,-4.632617950439453,8.289509773254395,-0.37908267974853516,-0.6933431625366211,3.3174374103546143,0.029105305671691895,2.199321746826172,0.8188752270631472,-0.5846036672592163,0.23329877853393555,2.9472588635377566,0.03247034549713135,4.172573566436768,-2.0248134993620237
70.93297270001494,-0.45746076107025146,-6.7958478927612305,7.042128972521256,-0.3886408805847168,-3.047459602355957,8.020264625549316,-0.5289106369018555,-4.87153959274292,9.834516525268555,-0.42763519287109375,-1.3444900512695312,4.598465442657471,0.06881988048553467,3.7483882904052734,0.97813565302806,-0.071449875831604,1.9243083000183105,2.7923875527472983,0.029825568199157715,5.451357841491699,-2.4436635298637857
72.28046470001573,-0.33444321155548096,-7.562283515930176,6.772937908583361,-0.4224834442138672,-2.6871109008789062,8.327818870544434,-0.24478721618652344,-4.121437072753906,9.094932556152344,-0.6037106513977051,-1.2567753791809082,4.606905460357666,-0.08804023265838623,4.8751726150512695,1.5548809619610724,0.08965599536895752,3.4408464431762695,2.3219946475689826,-0.2692674398422241,6.305508136749268,-2.166032448225695
73.66432220002753,0.0633234791457653,-0.030425578355789185,0.449240981576227,0.3509712219238281,-0.5008230209350586,2.1524081230163574,-0.05251455307006836,-0.70465087890625,3.0955681800842285,-0.21406221389770508,-0.42334747314453125,2.9666237831115723,0.2876477427780628,-0.4703974425792694,1.7031671414401304,-0.11583803221583366,-0.6742253005504608,2.6463271985080015,-0.2773856930434704,-0.39292189478874207,2.517382801535345
75.09144360001665,-0.02600635215640068,-0.04584775120019913,0.15798455076247953,-0.12247610092163086,-0.4563465118408203,0.7751667499542236,-0.17691898345947266,-0.6899070739746094,0.8158988952636719,-0.10408496856689453,-0.325467586517334,1.5483317375183105,-0.09646974876523018,-0.4104987606406212,0.6171821991917441,-0.15091263130307198,-0.6440593227744102,0.6579143445011923,-0.07807861641049385,-0.27961983531713486,1.390347186755831
76.40622900001472,-1.5905017852783203,-2.449826955795288,2.3295610859035603,-0.5223870277404785,-1.1584160327911377,3.671309471130371,-1.4302525520324707,-2.4254846572875977,5.851212024688721,-0.7723422050476074,-0.1910390853881836,3.760307788848877,1.0681147575378418,1.2914109230041504,1.3417483852268108,0.1602492332458496,0.02434229850769043,3.5216509387851604,0.8181595802307129,2.2587878704071045,1.4307467029453167
77.84087340001133,-2.594982147216797,-4.590830326080322,5.366472957956597,-1.4447534084320068,-2.4127426147460938,6.999478340148926,-1.2268636226654053,-3.924262046813965,9.644413948059082,-1.6644396781921387,-0.7040424346923828,6.000542640686035,1.15022873878479,2.1780877113342285,1.6330053821923292,1.3681185245513916,0.6665682792663574,4.277940990102485,0.9305424690246582,3.8867878913879395,0.6340696827294385
79.36751990002813,-3.176523208618164,-5.923875331878662,7.238261244125226,-1.6915323734283447,-2.17252779006958,9.489042282104492,-0.8445854187011719,-2.8141889572143555,9.769879341125488,-1.7099461555480957,-0.7811360359191895,6.452994346618652,1.4849908351898193,3.751347541809082,2.250781037979266,2.331937789916992,3.1096863746643066,2.531618097000262,1.4665770530700684,5.142739295959473,-0.785266897506574
80.87105850002263,-1.3593189716339111,-2.410034656524658,6.485701813748505,-0.4307894706726074,-1.4858019351959229,5.92374324798584,-0.3540525436401367,-2.109651803970337,7.378745079040527,-1.5169825553894043,-0.7537741661071777,6.103481292724609,0.9285295009613037,0.9242327213287354,-0.5619585657626649,1.0052664279937744,0.3003828525543213,0.8930432652920226,-0.15766358375549316,1.6562604904174805,-0.38222052102389537
82.26111680001486,0.012246326543390751,-0.14792387187480927,0.1994665217176077,-0.14876604080200195,-0.7483620643615723,0.7002919316291809,-0.18672657012939453,-0.26626062393188477,1.508638620376587,-0.19576168060302734,-0.21460962295532227,1.938631534576416,-0.1610123673453927,-0.600438192486763,0.5008254099115732,-0.19897289667278528,-0.1183367520570755,1.3091720986589792,-0.2080080071464181,-0.066685751080513,1.7391650128588083
83.663340900006,-0.30197131633758545,-0.09169550240039825,0.6107558818037979,-0.3812699317932129,-0.8206124305725098,1.8519597053527832,-0.5422916412353516,-0.5473322868347168,3.0157673358917236,-0.4899468421936035,-0.1519317626953125,3.380971908569336,-0.07929861545562744,-0.7289169281721115,1.2412038235489853,-0.2403203248977661,-0.45563678443431854,2.4050114540879255,-0.18797552585601807,-0.060236260294914246,2.770216026765538
84.99548920002417,-2.878136157989502,-2.050173044204712,5.545541817698731,-1.1013131141662598,-1.349196195602417,5.168365478515625,-1.6121933460235596,-2.1742630004882812,6.064455986022949,-1.6535210609436035,-0.030434608459472656,5.311341285705566,1.7768230438232422,0.7009768486022949,-0.377176339183106,1.2659428119659424,-0.12408995628356934,0.5189141683242182,1.2246150970458984,2.0197384357452393,-0.2342005319931646
86.29700600000797,-3.6388888359069824,-2.817474126815796,7.384478187792973,-2.2341604232788086,-1.9103679656982422,7.493290901184082,-2.655968189239502,-2.4146409034729004,8.435013771057129,-1.9798026084899902,0.043836116790771484,6.06414794921875,1.4047284126281738,0.9071061611175537,0.1088127133911092,0.9829206466674805,0.4028332233428955,1.050535583264156,1.6590862274169922,2.8613102436065674,-1.3203302385742228
